source_id,designation,ra,dec,phot_g_mean_mag,parallax,bp_rp,ph_qual,j_m,h_m,ks_m
604928383953053568,08531807+1152136,133.32531723831715,11.870457714055206,13.45527,0.2386392840595752,1.2045965,AAA,11.919,11.375,11.289
604965526830195968,08495554+1153406,132.48146371165805,11.894616567057618,13.117982,2.9498209627328884,0.96395683,AAA,11.912,11.496,11.445
604922985178465152,08512940+1154138,132.87248424685583,11.90386630124216,12.686858,1.1048762648496964,0.7643986,AAA,11.726,11.496,11.382
604922920754523136,08513710+1154599,132.9045893217181,11.916652622822426,13.064538,1.1466871609564244,0.7538004,AAA,12.096,11.819,11.763
601980490199352576,08482113+1157459,132.08804321264697,11.962754498410844,13.467928,0.4406177486666728,0.21485901,AAA,13.174,13.1,13.083
604971196186944768,08511523+1158377,132.81347072544148,11.977067995175522,13.748714,1.1851746905056957,0.68804455,AAA,12.88,12.622,12.538
604924531366686080,08514278+1159309,132.92826067515676,11.991943436160176,13.897799,1.1708543283984352,0.78917503,AAA,12.887,12.569,12.504
604972330058312448,08510811+1201065,132.78376461217343,12.018469006546416,13.459555,1.1485641042661476,0.77516556,AAA,12.469,12.159,12.073
604984871362889728,08493956+1205067,132.4147573397475,12.085188077968729,13.788257,2.857659647956297,1.1694746,AAA,12.334,11.85,11.773
604950683423073024,08520253+1207046,133.0105715768792,12.117952563551611,10.794634,1.7064742290026107,0.6213474,AAA,9.997,9.795,9.748
604986172737115904,08493277+1208578,132.38650189416484,12.149367093697933,13.042724,1.4291662694499725,0.8413229,AAA,11.955,11.65,11.573
601986915471313024,08480748+1209332,132.03111513228495,12.159203518790743,12.237757,1.4340519263778808,0.69331264,AAA,11.339,11.108,11.065
604988582214601600,08501231+1209385,132.5512536159037,12.16065128738545,12.4769125,2.302820386435549,0.86307716,AAA,11.379,11.04,11.007
604942467149600128,08534224+1209581,133.4259377327523,12.166146647433374,11.951232,0.601099607702972,1.2374401,AAA,10.365,9.787,9.691
604954016317642368,08531904+1210024,133.3292472620603,12.167355102145518,13.65085,0.6392517852774933,0.6735563,AAA,12.798,12.589,12.515
604999096294439936,08514194+1212193,132.92480675153388,12.205267870474236,12.858583,2.2068638371055744,0.8891363,AAA,11.773,11.456,11.337
